,CellID,ClusterID,ClusterName,Region,Total_molecules,Valid,X,Y,_tSNE_1,_tSNE_2,size_pix,size_um2
808,3449,9,Pyramidal Cpne5,Layer 2-3 medial,162,1,10605.177194502696,42216.050662061265,-30.193008422851562,-40.31549072265625,31074.0,131.28765
809,4614,9,Pyramidal Cpne5,Layer 2-3 medial,73,1,6379.213957394095,43998.75650422898,-38.51776123046875,-39.32681655883789,10992.0,46.4412
810,3978,9,Pyramidal Cpne5,Layer 6,158,1,12706.85570434683,27947.883061479148,-34.978084564208984,-39.444305419921875,43634.0,184.35365000000002
811,5714,9,Pyramidal Cpne5,Layer 2-3 medial,59,1,3039.165226498899,42793.21744081923,-35.847320556640625,-22.919572830200195,9600.0,40.56000000000001
812,2320,9,Pyramidal Cpne5,Layer 6,193,1,17153.417241637686,24515.945707410418,-32.8729133605957,-31.215702056884766,51782.0,218.77895
813,3436,9,Pyramidal Cpne5,Layer 2-3 medial,188,1,10954.281919948477,40016.95089570172,-29.85080909729004,-41.52348709106445,27614.0,116.66915000000002
814,3931,9,Pyramidal Cpne5,Layer 6,330,1,8963.302026530178,31822.80415877658,-76.48914337158203,-11.98106861114502,63671.0,269.009975
815,6325,9,Pyramidal Cpne5,Layer 6,90,1,2956.6141907018246,34235.51673047253,-33.58954620361328,-24.218711853027344,22361.0,94.475225
816,5200,9,Pyramidal Cpne5,Layer 6,208,1,6553.052072322011,33454.768667337004,-30.9988956451416,-33.8470458984375,33017.0,139.496825
817,5282,9,Pyramidal Cpne5,Layer 6,88,1,4669.525395447385,31689.330190022156,-33.45009231567383,-37.71630859375,21328.0,90.11080000000001
818,3849,9,Pyramidal Cpne5,Layer 6,116,1,10950.639145661557,30844.01716165985,-36.636531829833984,-42.164710998535156,27444.0,115.95090000000002
819,819,9,Pyramidal Cpne5,Layer 6,193,1,17153.417241637686,24515.945707410418,-32.87293243408203,-31.215600967407227,51782.0,218.77895
820,3377,9,Pyramidal Cpne5,Layer 2-3 medial,168,1,12639.068961532901,41228.90591795543,-30.001352310180664,-44.866275787353516,32546.0,137.50685000000001
821,4007,9,Pyramidal Cpne5,Layer 6,119,1,11943.784879086837,27831.421681338707,-31.14724349975586,-36.37465286254883,32191.0,136.00697500000004
822,5249,9,Pyramidal Cpne5,Layer 6,130,1,5413.507640709951,32662.359469367202,-33.01396942138672,-37.202423095703125,31747.0,134.131075
823,6230,9,Pyramidal Cpne5,Layer 6,177,1,5164.120538697687,33397.34341795428,-41.34841537475586,-34.895606994628906,30087.0,127.11757499999999
824,827,9,Pyramidal Cpne5,Layer 6,166,1,16966.201666956273,25213.43829765788,-36.821285247802734,-39.41252899169922,39858.0,168.40004999999996
825,4003,9,Pyramidal Cpne5,Layer 6,121,1,12135.998392092775,28095.638716937297,-35.375694274902344,-34.80877685546875,42607.0,180.014575
826,5150,9,Pyramidal Cpne5,Layer 6,14,1,7656.835126390673,31687.124368578967,-36.81399917602539,-35.23604965209961,2464.0,10.410400000000003
828,6252,9,Pyramidal Cpne5,Layer 6,132,1,4656.84880938557,31694.41246502176,-33.29769515991211,-37.652687072753906,24907.0,105.23207500000001
829,2500,9,Pyramidal Cpne5,Layer 6,172,1,13540.075448172063,26398.271429869983,-35.10917282104492,-40.6335563659668,38981.0,164.694725
830,6048,9,Pyramidal Cpne5,Layer 5,134,1,5279.777261503499,35710.59060669374,-37.21898651123047,-41.171390533447266,49259.0,208.11927500000002
831,3766,9,Pyramidal Cpne5,Layer 5,137,1,13086.022726437097,31573.538454706057,-73.63585662841797,-13.97070598602295,20226.0,85.45485
832,6021,9,Pyramidal Cpne5,Layer 4,62,1,1265.6780909983318,40388.75195045096,-34.439453125,-35.95512771606445,22348.0,94.42030000000001
833,4601,9,Pyramidal Cpne5,Layer 2-3 medial,129,1,6618.03328873494,44270.93600684522,-29.25884246826172,-44.76890182495117,19179.0,81.03127500000001
834,5250,9,Pyramidal Cpne5,Layer 6,168,1,5378.353925398271,33287.919966427886,-38.25981140136719,-39.3070068359375,28567.0,120.69557499999998
836,3431,9,Pyramidal Cpne5,Layer 2-3 lateral,95,1,11077.815100437327,42041.43153573506,-30.561077117919922,-41.24198532104492,17584.0,74.2924
837,3565,9,Pyramidal Cpne5,Layer 3-4,195,1,12777.105121514966,36300.184036618804,-32.628238677978516,-44.339786529541016,39002.0,164.78345000000002
838,3572,9,Pyramidal Cpne5,Layer 2-3 medial,256,1,12708.125213279689,37588.530853764285,-30.51122283935547,-43.75873565673828,35838.0,151.41555
839,5712,9,Pyramidal Cpne5,Layer 2-3 medial,357,1,3049.6043320657373,43625.586649642704,-39.37903594970703,-35.863346099853516,26098.0,110.26404999999998
840,4578,9,Pyramidal Cpne5,Layer 2-3 medial,43,1,7292.979557471157,43425.89406474135,-44.89497756958008,-27.595779418945312,3653.0,15.433925000000004
841,7640,9,Pyramidal Cpne5,Layer 6,207,1,893.0298181964499,34620.72067096019,-33.93360137939453,-40.08810806274414,33999.0,143.64577500000004
842,3847,9,Pyramidal Cpne5,Layer 5,118,1,11009.410638651549,33993.83804688331,-39.2120246887207,-35.34554672241211,27230.0,115.04674999999999
843,1904,9,Pyramidal Cpne5,Layer 2-3 medial,256,1,12708.125213279689,37588.530853764285,-30.511194229125977,-43.75873947143555,35838.0,151.41555
844,2312,9,Pyramidal Cpne5,Layer 6,158,1,12707.479258971593,27947.69852475455,-34.97807312011719,-39.444271087646484,43398.0,183.35655000000006
845,2433,9,Pyramidal Cpne5,Layer 6,143,1,14943.786066072524,26511.77864401703,-32.63433837890625,-40.85200500488281,36056.0,152.33660000000003
846,2105,9,Pyramidal Cpne5,Layer 5,137,1,13086.022726437097,31573.538454706057,-73.6358871459961,-13.97070598602295,20226.0,85.45485
847,2306,9,Pyramidal Cpne5,Layer 6,147,1,12757.889097171072,28301.35606400794,-35.912322998046875,-41.08076095581055,44133.0,186.461925
848,5805,9,Pyramidal Cpne5,Layer 2-3 medial,163,1,1004.8501390452839,44469.24330791975,-29.33664894104004,-53.56495666503906,22905.0,96.773625
849,5697,9,Pyramidal Cpne5,Layer 2-3 medial,143,1,3344.675802777867,45109.661323334556,-15.202116966247559,-43.2476921081543,24134.0,101.96615000000001
850,4148,9,Pyramidal Cpne5,Layer 6,50,1,9037.066428747039,30069.30130428272,-40.19239807128906,-44.83689498901367,10846.0,45.824349999999995
851,7039,9,Pyramidal Cpne5,Layer 4,62,1,1265.6780909983318,40388.75195045096,-34.43943786621094,-35.955074310302734,22348.0,94.42030000000001
852,3506,9,Pyramidal Cpne5,Layer 2-3 medial,222,1,9290.727802270618,41385.27698735582,-29.89040184020996,-44.86555862426758,33475.0,141.43187499999996
853,6204,9,Pyramidal Cpne5,Layer 5,101,1,1177.0172153128478,36566.353003858385,-32.74964904785156,-27.127368927001953,37327.0,157.70657500000004
854,6324,9,Pyramidal Cpne5,Layer 6,184,1,3018.601052519458,32498.93874455774,-31.77405548095703,-37.22001647949219,27093.0,114.46792500000002
855,5177,9,Pyramidal Cpne5,Layer 6,160,1,7081.941338477547,33641.214775760964,-31.71697235107422,-33.837623596191406,35141.0,148.470725
856,4803,9,Pyramidal Cpne5,Layer 4,144,1,6284.1807928454,40431.046919175766,-31.457056045532227,-40.19989776611328,19287.0,81.48757499999999
857,5080,9,Pyramidal Cpne5,Layer 6,330,1,8963.302026530178,31822.80415877658,-76.48914337158203,-11.981062889099121,63671.0,269.009975
858,3520,9,Pyramidal Cpne5,Layer 4,179,1,9056.442327599465,38769.429492863965,-31.21695899963379,-42.58218765258789,35353.0,149.36642500000002
859,2227,9,Pyramidal Cpne5,Layer 6,161,1,14463.195457328788,27809.20995483564,-34.94219207763672,-42.22842025756836,35561.0,150.24522499999998
860,5813,9,Pyramidal Cpne5,Layer 2-3 medial,29,1,950.651265220924,43574.67335181746,-26.634933471679688,-35.42835235595703,2830.0,11.956749999999998
862,4553,9,Pyramidal Cpne5,Layer 2-3 medial,370,1,8327.974171678925,43488.550730610026,-28.867332458496094,-44.44907760620117,45901.0,193.93172500000006
863,6442,9,Pyramidal Cpne5,Layer 6,101,1,5162.76344166241,30876.2782129979,-34.90348815917969,-26.396474838256836,25768.0,108.8698
864,6229,9,Pyramidal Cpne5,Layer 6,130,1,5160.5205125437315,32014.22311725059,-34.71327590942383,-41.17029571533203,23806.0,100.58035
865,6135,9,Pyramidal Cpne5,Layer 4,239,1,2914.3505191924596,38483.36331853522,-38.526893615722656,-33.759822845458984,50557.0,213.603325
866,2404,9,Pyramidal Cpne5,Layer 6,126,1,15522.609197661464,26182.897068501003,-33.3349609375,-35.97053146362305,32348.0,136.6703
867,5263,9,Pyramidal Cpne5,Layer 6,124,1,5094.26352585723,33761.36992016136,-36.045658111572266,-42.16313171386719,25883.0,109.35567499999999
868,6729,9,Pyramidal Cpne5,Layer 2-3 medial,29,1,950.651265220924,43574.67335181746,-26.634933471679688,-35.42835235595703,2830.0,11.956749999999998
869,3992,9,Pyramidal Cpne5,Layer 6,36,1,12357.943383663285,29846.402219298496,-34.954559326171875,-43.103607177734375,9068.0,38.31230000000001
870,6351,9,Pyramidal Cpne5,Layer 6,132,1,2478.94625101392,32856.09674773016,-33.1237907409668,-38.99502944946289,28180.0,119.0605
871,5189,9,Pyramidal Cpne5,Layer 6,156,1,6849.499424415913,31799.539449080086,-30.926477432250977,-35.20623016357422,29953.0,126.55142500000001
872,5702,9,Pyramidal Cpne5,Layer 2-3 medial,98,1,3298.9900830842817,44693.53307080951,-28.91950225830078,-51.73645782470703,11585.0,48.946625000000004
873,2297,9,Pyramidal Cpne5,Layer 6,108,1,12856.236076543462,27243.14737598389,-30.007646560668945,-38.58389663696289,14773.0,62.415925
874,4910,9,Pyramidal Cpne5,Layer 4,228,1,8606.3811178904,37395.240213121695,-35.15169906616211,-23.859859466552734,56269.0,237.73652500000006
875,5284,9,Pyramidal Cpne5,Layer 6,65,1,9226.402115479326,29929.636366635586,-40.944374084472656,-41.32202911376953,13352.0,56.41220000000002
876,7062,8,Pyramidal L2-3,Layer 4,96,1,789.6267199509566,39977.91700846242,-22.26787757873535,-33.99919891357422,27585.0,116.54662500000002
877,5746,8,Pyramidal L2-3,Layer 2-3 medial,336,1,2416.8756390816925,44552.12500633851,-23.89931297302246,-48.70311737060547,52289.0,220.921025
878,4754,8,Pyramidal L2-3,Layer 2-3 medial,375,1,7421.834197218908,41730.597710844355,-28.250720977783203,-48.265892028808594,56916.0,240.4701
879,5830,8,Pyramidal L2-3,Layer 2-3 medial,271,1,5192.667248159374,42289.496185957956,-24.119138717651367,-46.532291412353516,43070.0,181.97075
880,5781,8,Pyramidal L2-3,Layer 2-3 medial,111,1,1516.5726954409838,44086.56053617304,-22.56034278869629,-49.559242248535156,18004.0,76.06689999999999
881,5651,8,Pyramidal L2-3,Layer 2-3 medial,194,1,4766.172589333011,44340.97412255591,-26.49611473083496,-46.40401077270508,25029.0,105.747525
882,4658,8,Pyramidal L2-3,Layer 2-3 medial,210,1,4988.819829491658,45412.66406682342,-24.500394821166992,-47.7176399230957,35352.0,149.3622
883,5705,8,Pyramidal L2-3,Layer 2-3 medial,123,1,3238.177316003199,44467.85852772162,-24.919601440429688,-49.71259307861328,17319.0,73.172775
884,1606,8,Pyramidal L2-3,Layer 2-3 medial,163,1,14964.279215390723,39968.563097624356,-21.60638999938965,-39.097198486328125,29329.0,123.91502500000001
885,1879,8,Pyramidal L2-3,Layer 3-4,193,1,13187.347777753552,36284.685397568,-10.586053848266602,-38.830135345458984,16027.0,67.71407500000001
886,1878,8,Pyramidal L2-3,Layer 2-3 medial,240,1,13199.207935781575,37970.11064186952,-10.481870651245117,-51.72941207885742,39501.0,166.891725
887,1877,8,Pyramidal L2-3,Layer 3-4,200,1,13242.014663295155,36401.663462768556,-16.670860290527344,-49.98521423339844,25015.0,105.68837500000001
888,4770,8,Pyramidal L2-3,Layer 2-3 medial,213,1,6965.117468579618,41971.1828813467,-27.200448989868164,-46.99318313598633,22461.0,94.897725
889,3512,8,Pyramidal L2-3,Layer 2-3 medial,450,1,9213.355647678818,40513.96608769205,-18.005237579345703,-50.8449821472168,63332.0,267.57770000000005
890,2113,8,Pyramidal L2-3,Layer 4,124,1,12936.350031947197,33634.10571731092,-21.418296813964844,-36.03193664550781,34315.0,144.980875
891,1750,8,Pyramidal L2-3,Layer 2-3 lateral,305,1,15579.3698334936,37503.861960004746,-11.06230354309082,-47.036766052246094,62153.0,262.596425
892,1666,8,Pyramidal L2-3,Layer 2-3 medial,441,1,12969.544664920448,41485.10042269587,-15.760098457336426,-52.27279281616211,63254.0,267.24815
893,3503,8,Pyramidal L2-3,Layer 2-3 medial,65,1,9367.14885314046,41239.473427566045,-25.662124633789062,-46.32499694824219,8630.0,36.461749999999995
894,4821,8,Pyramidal L2-3,Layer 2-3 medial,111,1,5962.192901576625,41306.38792214773,-35.29410934448242,-46.16946029663086,18869.0,79.72152500000003
895,3700,8,Pyramidal L2-3,Layer 4,88,1,9912.674914567455,39185.45047418498,-21.2352352142334,-40.13991165161133,8611.0,36.381475
896,5666,8,Pyramidal L2-3,Layer 2-3 medial,158,1,4300.82235093318,44600.79015592715,-19.940502166748047,-40.99977111816406,19297.0,81.529825
897,6044,8,Pyramidal L2-3,Layer 4,96,1,789.6267199509566,39977.91700846242,-22.267887115478516,-33.99918746948242,27585.0,116.54662500000002
898,3339,8,Pyramidal L2-3,Layer 2-3 medial,267,1,9108.540324887605,43413.44864613922,-27.87071418762207,-49.465301513671875,62486.0,264.00334999999995
899,5829,8,Pyramidal L2-3,Layer 2-3 medial,303,1,5204.402349455209,41921.187561945975,-22.29399299621582,-47.5531120300293,39308.0,166.07630000000003
900,5662,8,Pyramidal L2-3,Layer 2-3 medial,508,1,4404.606583381643,43654.03602787083,-12.09036922454834,-53.047340393066406,57873.0,244.513425
901,1841,8,Pyramidal L2-3,Layer 2-3 medial,90,1,13985.293465920315,37726.88611147985,-22.110523223876953,-42.19171905517578,14475.0,61.15687499999999
902,4587,8,Pyramidal L2-3,Layer 2-3 medial,232,1,7007.326935717709,43899.19660883871,-19.566919326782227,-35.67973709106445,27104.0,114.5144
903,365,8,Pyramidal L2-3,Layer 2-3 lateral,189,1,20732.636130642033,35072.51751430891,-5.5848388671875,-50.56853485107422,28686.0,121.19834999999999
904,5639,8,Pyramidal L2-3,Layer 2-3 medial,203,1,5085.6529350488745,45606.68026333902,-25.510725021362305,-43.93587112426758,34619.0,146.26527500000003
905,3539,8,Pyramidal L2-3,Layer 2-3 medial,58,1,8708.233538310342,42729.523776744565,-16.326932907104492,-47.26485061645508,5779.0,24.416275
906,6713,8,Pyramidal L2-3,Layer 2-3 medial,52,1,1308.3479360010024,44536.09688735772,-13.949296951293945,-60.36769485473633,6417.0,27.111825000000007
907,5690,8,Pyramidal L2-3,Layer 2-3 medial,299,1,3560.3901323335267,42836.275897082385,-11.519460678100586,-48.2689094543457,32777.0,138.48282500000002
908,3639,8,Pyramidal L2-3,Layer 3-4,69,1,11307.12938304682,37823.82723303238,-22.89240837097168,-52.49606704711914,11818.0,49.93105000000001
909,4665,8,Pyramidal L2-3,Layer 2-3 medial,194,1,4766.172589333011,44340.97412255591,-26.49611473083496,-46.40401077270508,25029.0,105.747525
910,4711,8,Pyramidal L2-3,Layer 2-3 medial,255,1,8337.883587171364,42235.78954070734,-21.094036102294922,-51.96075439453125,23684.0,100.06490000000001
911,1632,8,Pyramidal L2-3,Layer 2-3 medial,191,1,14395.926061421564,39811.76376383024,-27.44948959350586,-38.386600494384766,34999.0,147.870775
912,4671,8,Pyramidal L2-3,Layer 2-3 medial,300,1,9307.717176917042,40952.75093905012,-11.88696002960205,-53.224754333496094,47093.0,198.967925
913,4793,8,Pyramidal L2-3,Layer 2-3 medial,330,1,6598.207758215216,42784.377029932715,-13.435529708862305,-50.76063919067383,49613.0,209.61492500000003
914,5640,8,Pyramidal L2-3,Layer 2-3 medial,138,1,5102.841158378866,44821.731355107186,-19.562829971313477,-48.25054931640625,19128.0,80.8158
915,1612,8,Pyramidal L2-3,Layer 2-3 medial,174,1,14742.49354597648,39282.32247390527,-29.888132095336914,-46.17531204223633,20118.0,84.99855000000002
916,3546,8,Pyramidal L2-3,Layer 2-3 medial,240,1,13199.207935781575,37970.11064186952,-10.481884002685547,-51.729251861572266,39501.0,166.891725
917,5706,8,Pyramidal L2-3,Layer 2-3 medial,138,1,3203.095984310996,44769.02204660352,-24.138219833374023,-45.183746337890625,19473.0,82.273425
918,5691,8,Pyramidal L2-3,Layer 2-3 medial,347,1,3527.2798044728806,43096.790341486776,-12.262362480163574,-49.152565002441406,50146.0,211.86685000000003
919,4570,8,Pyramidal L2-3,Layer 2-3 medial,186,1,7587.727252556808,43424.42460195535,-13.447087287902832,-50.831085205078125,29823.0,126.00217500000001
920,3554,8,Pyramidal L2-3,Layer 3-4,232,1,13027.657147665514,36986.71397407605,-26.214879989624023,-48.24494934082031,38556.0,162.89910000000003
921,1855,8,Pyramidal L2-3,Layer 3-4,297,1,13675.272685314212,37388.4981510465,-12.047534942626953,-50.07203674316406,40458.0,170.93505
922,5700,8,Pyramidal L2-3,Layer 2-3 medial,204,1,3339.2638102186866,46139.392898863756,-22.212202072143555,-45.40102005004883,30081.0,127.092225
923,5797,8,Pyramidal L2-3,Layer 2-3 medial,52,1,1308.3479360010024,44536.09688735772,-13.949296951293945,-60.36769485473633,6417.0,27.111825000000007
924,4640,8,Pyramidal L2-3,Layer 2-3 medial,340,1,5626.370186371478,43389.00414054834,-11.840519905090332,-49.77236557006836,41254.0,174.29814999999996
925,4649,8,Pyramidal L2-3,Layer 2-3 medial,160,1,5338.823010381682,44876.247183264284,-23.07710075378418,-46.406280517578125,29120.0,123.032
926,6762,8,Pyramidal L2-3,Layer 2-3 medial,126,1,80.9047465731237,44909.02776091032,-11.92810344696045,-46.0418701171875,29640.0,125.22900000000003
927,5837,8,Pyramidal L2-3,Layer 2-3 medial,225,1,4934.955227952782,41299.14372184893,-30.916034698486328,-50.14963912963867,28229.0,119.26752499999999
928,5726,8,Pyramidal L2-3,Layer 2-3 medial,400,1,2767.5475896075404,45714.78615112095,-21.011686325073242,-45.214385986328125,48845.0,206.37012499999997
929,4710,8,Pyramidal L2-3,Layer 2-3 medial,468,1,8390.760356842631,40269.57684019098,-18.38559341430664,-49.941314697265625,43275.0,182.83687500000002
930,3587,8,Pyramidal L2-3,Layer 2-3 medial,179,1,12481.255313425749,38397.3319251638,-19.51828384399414,-46.75422668457031,17462.0,73.77694999999997
931,3537,8,Pyramidal L2-3,Layer 2-3 medial,235,1,8676.914899841026,40300.48055969679,-16.378053665161133,-42.31715393066406,24449.0,103.29702500000002
932,3516,8,Pyramidal L2-3,Layer 2-3 medial,79,1,9100.035357916198,39876.237044421236,-11.931485176086426,-56.809085845947266,10921.0,46.141225
933,5755,8,Pyramidal L2-3,Layer 2-3 medial,363,1,2248.5885163160856,44289.74686181414,-26.548574447631836,-47.719329833984375,49924.0,210.9289
934,3545,8,Pyramidal L2-3,Layer 3-4,200,1,13242.014663295155,36401.663462768556,-16.670873641967773,-49.98519515991211,25015.0,105.68837500000001
935,3488,8,Pyramidal L2-3,Layer 2-3 medial,110,1,9700.172335780486,41912.81413576853,-28.286977767944336,-38.423095703125,28157.0,118.96332500000003
936,4759,8,Pyramidal L2-3,Layer 2-3 medial,166,1,7205.082904779905,43180.93687322801,-25.14187240600586,-47.57961654663086,28284.0,119.4999
937,4607,8,Pyramidal L2-3,Layer 2-3 medial,202,1,6496.39226928254,43711.03358091916,-21.973438262939453,-37.95212936401367,21039.0,88.88977500000001
938,4862,8,Pyramidal L2-3,Layer 2-3 medial,225,1,4934.955227952782,41299.14372184893,-30.916034698486328,-50.14963912963867,28229.0,119.26752499999999
939,5704,8,Pyramidal L2-3,Layer 2-3 medial,276,1,3227.5853488909306,44267.66510025318,-28.395404815673828,-46.96283721923828,37002.0,156.33345
940,4792,8,Pyramidal L2-3,Layer 2-3 medial,261,1,6610.536673680912,42161.72672189214,-19.220672607421875,-39.90496826171875,35646.0,150.60435
